seq,recv_ts_ns,send_ts_ns
9700,100284714985750,100284714967041
9701,100284715194375,100284715177625
9702,100284715405958,100284715388250
9703,100284715615208,100284715597875
9704,100284715823125,100284715808333
9705,100284716035458,100284716016291
9706,100284716250041,100284716231000
9707,100284716463375,100284716444333
9708,100284716676708,100284716657625
9709,100284716885708,100284716867000
9710,100284717099041,100284717077500
9711,100284717305708,100284717287000
9712,100284717517750,100284717497625
9713,100284717728125,100284717709583
9714,100284717936583,100284717919000
9715,100284718141541,100284718123000
9716,100284718357708,100284718339083
9717,100284718558833,100284718543125
9718,100284718778083,100284718746666
9719,100284718985958,100284718962500
9720,100284719194166,100284719174833
9721,100284719401541,100284719382958
9722,100284719611208,100284719593583
9723,100284719826291,100284719808208
9724,100284720029541,100284720012166
9725,100284720243583,100284720226916
9726,100284720458125,100284720438875
9727,100284720668416,100284720649625
9728,100284720896333,100284720874541
9729,100284721099041,100284721075083
9730,100284721296041,100284721276333
9731,100284721511791,100284721492333
9732,100284721718125,100284721699208
9733,100284721935708,100284721916250
9734,100284722139166,100284722121625
9735,100284722351041,100284722330958
9736,100284722553291,100284722535041
9737,100284722761041,100284722744250
9738,100284722970208,100284722951000
9739,100284723180666,100284723164208
9740,100284723394125,100284723373625
9741,100284723602083,100284723582958
9742,100284723805041,100284723787000
9743,100284724009291,100284723990958
9744,100284724208375,100284724193708
9745,100284724424291,100284724405333
9746,100284724632458,100284724616291
9747,100284724838208,100284724820250
9748,100284725047333,100284725030833
9749,100284725263166,100284725244333
9750,100284725473583,100284725453666
9751,100284725683083,100284725665708
9752,100284725894916,100284725876291
9753,100284726105333,100284726085666
9754,100284726312458,100284726297625
9755,100284726525250,100284726506875
9756,100284726727083,100284726707125
9757,100284726923083,100284726907291
9758,100284727135625,100284727115000
9759,100284727343083,100284727324291
9760,100284727551375,100284727536291
9761,100284727764958,100284727745666
9762,100284727972708,100284727955000
9763,100284728182625,100284728163000
9764,100284728382250,100284728367458
9765,100284728598291,100284728579708
9766,100284728811000,100284728792333
9767,100284729016875,100284728996833
9768,100284729224458,100284729205708
9769,100284729432625,100284729413333
9770,100284729650791,100284729629291
9771,100284729864416,100284729845000
9772,100284730069416,100284730051000
9773,100284730278750,100284730260250
9774,100284730492833,100284730473625
9775,100284730702666,100284730685625
9776,100284730917750,100284730897333
9777,100284731119666,100284731100166
9778,100284731326791,100284731308375
9779,100284731535750,100284731517625
9780,100284731739833,100284731721625
9781,100284731941125,100284731923083
9782,100284732156791,100284732137583
9783,100284732360791,100284732343000
9784,100284732568000,100284732549625
9785,100284732777916,100284732758958
9786,100284732986125,100284732966958
9787,100284733192750,100284733172541
9788,100284733406750,100284733386958
9789,100284733619250,100284733598958
9790,100284733818541,100284733804291
9791,100284734031250,100284734012250
9792,100284734238500,100284734220208
9793,100284734452333,100284734432416
9794,100284734662833,100284734647708
9795,100284734885166,100284734863666
9796,100284735098166,100284735073500
9797,100284735306875,100284735288458
9798,100284735519625,100284735503541
9799,100284735730375,100284735712208
9800,100284735941500,100284735923041
9801,100284736153833,100284736136250
9802,100284736364791,100284736347000
9803,100284736564375,100284736548291
9804,100284736774375,100284736756208
9805,100284736983250,100284736966916
9806,100284737199791,100284737181041
9807,100284737413375,100284737394416
9808,100284737625208,100284737609791
9809,100284737836416,100284737817708
9810,100284738039958,100284738020250
9811,100284738252541,100284738233625
9812,100284738459083,100284738440333
9813,100284738670000,100284738652375
9814,100284738884166,100284738865708
9815,100284739093541,100284739074958
9816,100284739292375,100284739277625
9817,100284739507166,100284739488416
9818,100284739715125,100284739699000
9819,100284739927625,100284739908250
9820,100284740136125,100284740117625
9821,100284740338458,100284740321333
9822,100284740543708,100284740523000
9823,100284740740750,100284740723375
9824,100284740958041,100284740939791
9825,100284741166875,100284741149625
9826,100284741369333,100284741349666
9827,100284741583750,100284741564375
9828,100284741791875,100284741776250
9829,100284742008041,100284741989375
9830,100284742218625,100284742201625
9831,100284742430750,100284742411000
9832,100284742633250,100284742616250
9833,100284742846833,100284742828333
9834,100284743064208,100284743045458
9835,100284743279208,100284743258791
9836,100284743487708,100284743472333
9837,100284743701625,100284743682958
9838,100284743911833,100284743893666
9839,100284744120291,100284744101625
9840,100284744325833,100284744306916
9841,100284744540958,100284744520375
9842,100284744747500,100284744732625
9843,100284744958041,100284744940375
9844,100284745171166,100284745152250
9845,100284745374333,100284745354958
9846,100284745578041,100284745559000
9847,100284745793666,100284745773708
9848,100284746002958,100284745984833
9849,100284746207125,100284746187666
9850,100284746414833,100284746396333
9851,100284746629416,100284746609625
9852,100284746830875,100284746811875
9853,100284747046916,100284747024375
9854,100284747253833,100284747236458
9855,100284747469208,100284747450333
9856,100284747682958,100284747664333
9857,100284747896500,100284747876375
9858,100284748103833,100284748084291
9859,100284748308583,100284748290958
9860,100284748521416,100284748502958
9861,100284748731833,100284748713791
9862,100284748944291,100284748925708
9863,100284749152791,100284749135041
9864,100284749365750,100284749347750
9865,100284749575375,100284749557625
9866,100284749784708,100284749765625
9867,100284749994250,100284749976250
9868,100284750210250,100284750188750
9869,100284750408291,100284750389666
9870,100284750615708,100284750597666
9871,100284750825291,100284750805625
9872,100284751026666,100284751009625
9873,100284751233791,100284751217625
9874,100284751440250,100284751419875
9875,100284751652416,100284751629708
9876,100284751858041,100284751839000
9877,100284752068708,100284752050708
9878,100284752273583,100284752259000
9879,100284752484750,100284752467041
9880,100284752700208,100284752679791
9881,100284752901958,100284752887000
9882,100284753113375,100284753095000
9883,100284753324625,100284753305666
9884,100284753538166,100284753520291
9885,100284753751291,100284753732583
9886,100284753950708,100284753933750
9887,100284754167833,100284754148291
9888,100284754373041,100284754354833
9889,100284754585000,100284754568916
9890,100284754788750,100284754769791
9891,100284754996375,100284754977625
9892,100284755207208,100284755188250
9893,100284755416875,100284755398916
9894,100284755626666,100284755608375
9895,100284755840250,100284755821708
9896,100284756048541,100284756031041
9897,100284756259875,100284756243083
9898,100284756472125,100284756452291
9899,100284756679125,100284756660375
9900,100284756885625,100284756866541
9901,100284757087375,100284757069666
9902,100284757299875,100284757280291
9903,100284757504625,100284757489666
9904,100284757719083,100284757699041
9905,100284757932916,100284757913750
9906,100284758142416,100284758124333
9907,100284758350958,100284758332375
9908,100284758567666,100284758544375
9909,100284758765583,100284758745666
9910,100284758969000,100284758950958
9911,100284759181208,100284759162791
9912,100284759384666,100284759366916
9913,100284759593250,100284759574958
9914,100284759795250,100284759776291
9915,100284760010000,100284759991041
9916,100284760226041,100284760206125
9917,100284760423875,100284760407041
9918,100284760635375,100284760619375
9919,100284760849125,100284760831000
9920,100284761060666,100284761041666
9921,100284761270875,100284761253666
9922,100284761485625,100284761466916
9923,100284761698625,100284761680291
9924,100284761912041,100284761893708
9925,100284762129875,100284762110666
9926,100284762337750,100284762320291
9927,100284762550541,100284762532375
9928,100284762764333,100284762745583
9929,100284762970250,100284762951000
9930,100284763185875,100284763167041
9931,100284763398250,100284763378958
9932,100284763595500,100284763579875
9933,100284763799458,100284763780291
9934,100284764013916,100284763995750
9935,100284764222500,100284764205583
9936,100284764424750,100284764405875
9937,100284764639250,100284764620333
9938,100284764843208,100284764825625
9939,100284765055750,100284765037666
9940,100284765258750,100284765239708
9941,100284765475416,100284765455666
9942,100284765683166,100284765665708
9943,100284765892833,100284765873666
9944,100284766101416,100284766083000
9945,100284766309958,100284766291000
9946,100284766522666,100284766504375
9947,100284766724458,100284766705125
9948,100284766938416,100284766919000
9949,100284767146625,100284767128333
9950,100284767355375,100284767336333
9951,100284767563541,100284767544333
9952,100284767772416,100284767754958
9953,100284767976333,100284767960875
9954,100284768202375,100284768180541
9955,100284768416750,100284768388666
9956,100284768620416,100284768602041
9957,100284768838625,100284768818291
9958,100284769047375,100284769028333
9959,100284769248583,100284769229250
9960,100284769456916,100284769440250
9961,100284769659583,100284769640458
9962,100284769875416,100284769856375
9963,100284770083833,100284770068333
9964,100284770302333,100284770281291
9965,100284770514916,100284770491333
9966,100284770722041,100284770701500
9967,100284770932375,100284770913625
9968,100284771145666,100284771127000
9969,100284771358208,100284771339791
9970,100284771572000,100284771547500
9971,100284771772166,100284771752208
9972,100284771983250,100284771964291
9973,100284772185791,100284772167000
9974,100284772388041,100284772372791
9975,100284772599916,100284772581375
9976,100284772812750,100284772793708
9977,100284773021916,100284773004250
9978,100284773234875,100284773216333
9979,100284773438958,100284773420416
9980,100284773651000,100284773632333
9981,100284773857833,100284773839000
9982,100284774065708,100284774044750
9983,100284774270291,100284774254958
9984,100284774479666,100284774461625
