seq,send_ts_ns,ack_recv_ts_ns,retransmits
4979,100119507372041,100119507491000,0
4980,100119507575291,100119507637000,0
4981,100119507788166,100119507881791,0
4982,100119507998708,100119508133041,0
4983,100119508206541,100119508281375,0
4984,100119508413625,100119508523250,0
4985,100119508617916,100119508798708,0
4986,100119508819541,100119508933000,0
4987,100119509030750,100119509107291,0
4988,100119509237375,100119509384750,0
4989,100119509446791,100119509518333,0
4990,100119509657083,100119509769166,0
4991,100119509870750,100119509918000,0
4992,100119510077791,100119510184291,0
4993,100119510289125,100119510455875,0
4994,100119510491041,100119510574750,0
4995,100119510692041,100119510727708,0
4996,100119510896125,100119510989875,0
4997,100119511106041,100119511271958,0
4998,100119511309083,100119511389000,0
4999,100119511522250,100119511627791,0
5000,100119511731083,100119511771041,0
5001,100119511940666,100119512014916,0
5002,100119512143666,100119512283125,0
5003,100119512357333,100119512415625,0
5004,100119512590583,100119512681125,0
5005,100119512799125,100119512987458,0
5006,100119513010583,100119513131666,0
5007,100119513225500,100119513414000,0
5008,100119513435000,100119513548583,0
5009,100119513648041,100119513824625,0
5010,100119513859791,100119513943458,0
5011,100119514072708,100119514214375,0
5012,100119514276958,100119514351291,0
5013,100119514484958,100119514616958,0
5014,100119514690458,100119514748583,0
5015,100119514899458,100119515010375,0
5016,100119515106833,100119515155625,0
5017,100119515320333,100119515542916,0
5018,100119515523250,100119515680250,0
5019,100119515736708,100119515812750,0
5020,100119515939250,100119516075000,0
5021,100119516146000,100119516207375,0
5022,100119516357708,100119516459500,0
5023,100119516559750,100119516626583,0
5024,100119516767208,100119516873791,0
5025,100119516975875,100119517017166,0
5026,100119517176458,100119517263416,0
5027,100119517390583,100119517535500,0
5028,100119517604041,100119517667750,0
5029,100119517811708,100119517909250,0
5030,100119518015583,100119518149833,0
5031,100119518223250,100119518283375,0
5032,100119518426916,100119518514250,0
5033,100119518643375,100119518743625,0
5034,100119518850000,100119518886791,0
5035,100119519050208,100119519115458,0
5036,100119519264791,100119519347333,0
5037,100119519480250,100119519594125,0
5038,100119519682041,100119519727000,0
5039,100119519897291,100119519978750,0
5040,100119520113125,100119520266416,0
5041,100119520316708,100119520400458,0
5042,100119520517083,100119520650125,0
5043,100119520720916,100119520782083,0
5044,100119520923041,100119521055875,0
5045,100119521133500,100119521330750,0
5046,100119521336208,100119521463000,0
5047,100119521547875,100119521586208,0
5048,100119521753666,100119521842375,0
5049,100119521967458,100119522105583,0
5050,100119522181958,100119522261916,0
5051,100119522395291,100119522509708,0
5052,100119522597958,100119522645250,0
5053,100119522810750,100119522909833,0
5054,100119523018666,100119523058500,0
5055,100119523224083,100119523310458,0
5056,100119523431791,100119523580291,0
5057,100119523632375,100119523713583,0
5058,100119523836416,100119524011750,0
5059,100119524046416,100119524132875,0
5060,100119524249291,100119524296916,0
5061,100119524458166,100119524562000,0
5062,100119524666583,100119524699208,0
5063,100119524868833,100119524962041,0
5064,100119525082833,100119525229833,0
5065,100119525285208,100119525363083,0
5066,100119525490875,100119525609125,0
5067,100119525702291,100119525743416,0
5068,100119525905291,100119525991750,0
5069,100119526117500,100119526253666,0
5070,100119526318625,100119526382458,0
5071,100119526530583,100119526625916,0
5072,100119526742416,100119526868500,0
5073,100119526944083,100119526979791,0
5074,100119527147625,100119527219125,0
5075,100119527359791,100119527468750,0
5076,100119527574291,100119527605250,0
5077,100119527792541,100119527857041,0
5078,100119528008416,100119528121625,0
5079,100119528221625,100119528261166,0
5080,100119528427125,100119528524916,0
5081,100119528630000,100119528659000,0
5082,100119528837875,100119528901583,0
5083,100119529050291,100119529147875,0
5084,100119529253041,100119529402333,0
5085,100119529460208,100119529534666,0
5086,100119529670958,100119529796416,0
5087,100119529871083,100119529928333,0
5088,100119530085625,100119530199750,0
5089,100119530290541,100119530335208,0
5090,100119530498041,100119530577000,0
5091,100119530709500,100119530839958,0
5092,100119530922958,100119530972791,0
5093,100119531134833,100119531198541,0
5094,100119531347750,100119531460000,0
5095,100119531557875,100119531592875,0
5096,100119531772875,100119531842458,0
5097,100119531984875,100119532079791,0
5098,100119532196416,100119532346625,0
5099,100119532409958,100119532458416,0
5100,100119532617000,100119532724791,0
5101,100119532825291,100119532859500,0
5102,100119533039291,100119533105458,0
5103,100119533240083,100119533367375,0
5104,100119533451458,100119533499666,0
5105,100119533651708,100119533761000,0
5106,100119533855541,100119533892875,0
5107,100119534063541,100119534133750,0
5108,100119534278291,100119534372416,0
5109,100119534491000,100119534635666,0
5110,100119534705333,100119534754500,0
5111,100119534918708,100119535016541,0
5112,100119535129291,100119535295416,0
5113,100119535341666,100119535406625,0
5114,100119535553458,100119535648208,0
5115,100119535766500,100119535910000,0
5116,100119535966750,100119536032708,0
5117,100119536181750,100119536295333,0
5118,100119536382875,100119536415375,0
5119,100119536597541,100119536664125,0
5120,100119536801708,100119536904833,0
5121,100119537012625,100119537166041,0
5122,100119537225916,100119537297916,0
5123,100119537440541,100119537559625,0
5124,100119537652208,100119537694125,0
5125,100119537856458,100119537958916,0
5126,100119538067958,100119538221750,0
5127,100119538271750,100119538354708,0
5128,100119538482625,100119538608416,0
5129,100119538695541,100119538741250,0
5130,100119538906916,100119539002833,0
5131,100119539116833,100119539266666,0
5132,100119539318958,100119539377250,0
5133,100119539523833,100119539638458,0
5134,100119539724750,100119539770875,0
5135,100119539936625,100119540016208,0
5136,100119540149666,100119540276750,0
5137,100119540364625,100119540408375,0
5138,100119540578083,100119540657708,0
5139,100119540790375,100119540920375,0
5140,100119540998416,100119541052583,0
5141,100119541210708,100119541297958,0
5142,100119541421416,100119541546083,0
5143,100119541635375,100119541700625,0
5144,100119541839000,100119541947750,0
5145,100119542049541,100119542083541,0
5146,100119542260208,100119542344916,0
5147,100119542461500,100119542610833,0
5148,100119542674166,100119542721625,0
5149,100119542885958,100119542982666,0
5150,100119543095833,100119543124666,0
5151,100119543308250,100119543372875,0
5152,100119543524125,100119543636833,0
5153,100119543735458,100119543769625,0
5154,100119543949833,100119544015458,0
5155,100119544161250,100119544279916,0
5156,100119544373416,100119544412708,0
5157,100119544573791,100119544640916,0
5158,100119544775583,100119544902416,0
5159,100119544987125,100119545035125,0
5160,100119545196791,100119545269583,0
5161,100119545404083,100119545531500,0
5162,100119545616458,100119545664541,0
5163,100119545816666,100119545927041,0
5164,100119546030083,100119546061791,0
5165,100119546243583,100119546300750,0
5166,100119546443750,100119546562208,0
5167,100119546653625,100119546694208,0
5168,100119546866833,100119546956125,0
5169,100119547076583,100119547219875,0
5170,100119547289583,100119547352583,0
5171,100119547502833,100119547597875,0
5172,100119547715333,100119547842333,0
5173,100119547915958,100119547963708,0
5174,100119548116458,100119548227166,0
5175,100119548329041,100119548377333,0
5176,100119548541583,100119548638500,0
5177,100119548754875,100119548879250,0
5178,100119548966541,100119549011416,0
5179,100119549176791,100119549256416,0
5180,100119549389958,100119549521500,0
5181,100119549593041,100119549653666,0
5182,100119549807458,100119549915416,0
5183,100119550018875,100119550048750,0
5184,100119550221666,100119550289875,0
5185,100119550423541,100119550551500,0
5186,100119550636208,100119550684416,0
5187,100119550851208,100119550946083,0
5188,100119551061125,100119551193458,0
5189,100119551270458,100119551325750,0
5190,100119551481625,100119551569041,0
5191,100119551695041,100119551811583,0
5192,100119551906583,100119551946583,0
5193,100119552108916,100119552196708,0
5194,100119552323500,100119552449208,0
5195,100119552537208,100119552583541,0
5196,100119552742500,100119552844833,0
5197,100119552946791,100119552982208,0
5198,100119553153541,100119553225541,0
5199,100119553367333,100119553487791,0
5200,100119553580416,100119553619583,0
5201,100119553791583,100119553863541,0
5202,100119554004958,100119554112916,0
5203,100119554214541,100119554247041,0
5204,100119554426291,100119554489208,0
5205,100119554637500,100119554750458,0
5206,100119554850000,100119554882583,0
5207,100119555050083,100119555148500,0
5208,100119555259541,100119555290750,0
5209,100119555462833,100119555552125,0
5210,100119555673375,100119555815416,0
5211,100119555885375,100119555932333,0
5212,100119556085708,100119556179666,0
5213,100119556290875,100119556418833,0
5214,100119556494416,100119556552458,0
5215,100119556709333,100119556804041,0
5216,100119556921000,100119557048958,0
5217,100119557135583,100119557182458,0
5218,100119557336166,100119557445625,0
5219,100119557550708,100119557710291,0
5220,100119557754583,100119557843333,0
5221,100119557956000,100119557986958,0
5222,100119558168375,100119558249041,0
5223,100119558377875,100119558502916,0
5224,100119558592750,100119558752166,0
5225,100119558795083,100119558874041,0
5226,100119559006541,100119559135208,0
5227,100119559218125,100119559267250,0
5228,100119559430750,100119559510041,0
5229,100119559644625,100119559772083,0
5230,100119559856541,100119559904625,0
5231,100119560070916,100119560210291,0
5232,100119560283458,100119560353750,0
5233,100119560486541,100119560616333,0
5234,100119560699250,100119560747833,0
5235,100119560900041,100119560996875,0
5236,100119561114000,100119561260291,0
5237,100119561323875,100119561389250,0
5238,100119561531958,100119561650875,0
5239,100119561744083,100119561782875,0
5240,100119561954291,100119562026291,0
5241,100119562165708,100119562274833,0
5242,100119562377666,100119562408500,0
5243,100119562583375,100119562670291,0
5244,100119562793291,100119562931333,0
5245,100119563005583,100119563063041,0
5246,100119563216666,100119563324875,0
5247,100119563417041,100119563456208,0
5248,100119563626958,100119563704333,0
5249,100119563837208,100119563944958,0
5250,100119564047250,100119564081041,0
5251,100119564260583,100119564308208,0
5252,100119564472291,100119564570250,0
5253,100119564681916,100119564712833,0
5254,100119564895833,100119564974125,0
5255,100119565107416,100119565239250,0
5256,100119565315625,100119565372958,0
5257,100119565519208,100119565623916,0
5258,100119565719666,100119565760583,0
5259,100119565927708,100119566013000,0
5260,100119566138625,100119566249583,0
5261,100119566352208,100119566382250,0
5262,100119566565375,100119566622250,0
5263,100119566778750,100119566856500,0
5264,100119566981583,100119567117875,0
5265,100119567194875,100119567249916,0
5266,100119567397250,100119567510666,0
5267,100119567607125,100119567645125,0
5268,100119567807708,100119567906250,0
5269,100119568019083,100119568168708,0
5270,100119568231375,100119568280916,0
5271,100119568434500,100119568532458,0
5272,100119568636083,100119568776750,0
5273,100119568849083,100119568897125,0
5274,100119569050708,100119569114458,0
5275,100119569267250,100119569369791,0
5276,100119569473125,100119569507125,0
5277,100119569677500,100119569769500,0
5278,100119569889500,100119570034166,0
5279,100119570093291,100119570167333,0
5280,100119570304625,100119570421833,0
5281,100119570517458,100119570554875,0
5282,100119570731541,100119570816291,0
5283,100119570944750,100119571056625,0
5284,100119571158500,100119571191083,0
5285,100119571362750,100119571454500,0
5286,100119571564208,100119571702916,0
5287,100119571775750,100119571823750,0
5288,100119571987250,100119572085583,0
5289,100119572198250,100119572348625,0
5290,100119572409041,100119572456958,0
5291,100119572623041,100119572719041,0
5292,100119572826375,100119572985916,0
5293,100119573028791,100119573094583,0
5294,100119573233208,100119573359208,0
5295,100119573434375,100119573489750,0
5296,100119573641541,100119573737208,0
5297,100119573850375,100119573982541,0
5298,100119574054416,100119574114666,0
5299,100119574266250,100119574376000,0
5300,100119574470125,100119574508875,0
5301,100119574670958,100119574734125,0
5302,100119574883583,100119574995916,0
5303,100119575096166,100119575143541,0
5304,100119575305166,100119575409291,0
5305,100119575516875,100119575673250,0
5306,100119575718750,100119575806166,0
5307,100119575933250,100119576032041,0
5308,100119576136375,100119576167500,0
5309,100119576337875,100119576430166,0
5310,100119576552625,100119576694250,0
5311,100119576759000,100119576830250,0
